,article,title,link,summary,stock
1258,농심_9,"<b>농심</b>, 日 도쿄 중심가에 '한강 라면' 재현…체험형 매장으로 Z세대 공략",http://www.g-enews.com/ko-kr/news/article/news_all/202507270809123530fbbec65dfb_1/article.html,<b>농심</b>이 '한강 라면'을 앞세워 일본 Z세대 공략에 본격적으로 나섰다. 일본 젊음의 상징인 도쿄 하라주쿠에... 확보하려는 <b>농심</b>의 중요 전략이라고 분석했다. 이번 임시 매장의 핵심은 고객이 직접 라면을 끓여 먹는 '체험... ,농심
1259,농심_10,"'불닭' 삼양식품, 글로벌 확대 전략…국내서 스프M&amp;A, 美서 현지인력 채...",https://n.news.naver.com/mnews/article/003/0013386604?sid=101,"지앤에프는 <b>농심</b>, 오뚜기 등 주요 식품사에 스프와 분말 제품을 납품하는 제조업체다. 업계에서는 삼양식품이 이번 인수를 통해 소스 생산력을 자체적으로 확보하고 불닭 소스 중심의 수출 제품군 안정성과 확장성을... ",농심
1260,한온시스템_1,"SK증권 &quot;코스모신소재, 실적 부진에도 저점 매수 기회&quot;",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363316,지엠비코리아 <b>한온시스템</b> SNT모티브 성문전자 대창스틸 현대이지텔 한국앤컴퍼니 성호전자 윈익피앤이 삼화콘덴서 동아화성 티엔엔터테인먼트 씨티알모빌리티 삼기 휴맥스 성창오토텍 엠에스오토텍 아이윈 현대모비스... ,한온시스템
1261,한온시스템_2,대미 관세협상 '운명의 한 주',https://www.joongdo.co.kr/web/view.php?key=20250727010009306,"그는 이어 &quot;충남에는 완성차를 생산하는 현대차 아산공장과 자동차 부품을 납품하는 협력업체들이 많고, 대전에도 차량용 공조장치 전문업체인 <b>한온시스템</b>, 신차용 타이어를 공급하는 한국타이어가 있어 연쇄적인... ",한온시스템
1262,한온시스템_3,&quot;웬만한 재벌 뺨치네&quot;…폭우 피해 수십 억 쾌척한 사모펀드는 어디?[이...,https://n.news.naver.com/mnews/article/011/0004513856?sid=101,<b>한온시스템</b>(옛 한라비스테온공조)을 인수해 한국앤컴퍼니그룹에 매각한 것이 대표 사례다. 지난해 말 기준 펀드 약정액(출자 기관들이 투자를 약속한 총액)이 16조 4741억 원으로 한국 경영권 투자 펀드 중 단연 최고... ,한온시스템
1263,한온시스템_4,"한국단자, 2분기 '폴란드 EV'가 살렸다… SK證 &quot;실적 회복 견인&quot;",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363213,지엠비코리아 <b>한온시스템</b> SNT모티브 성문전자 대창스틸 현대이지텔 한국앤컴퍼니 성호전자 윈익피앤이 삼화콘덴서 동아화성 티엔엔터테인먼트 씨티알모빌리티 삼기 휴맥스 성창오토텍 엠에스오토텍 아이윈... ,한온시스템
1264,한온시스템_5,"수소차 관련주, '봄꽃만개'  아이에스티이·두산퓨얼셀·아진산업·한화...",http://www.finomy.com/news/articleView.html?idxno=234886,"이외에 현대로템 비나텍, 일진하이솔루스, 성창오토텍, 에스퓨얼셀, 뉴인텍, EG, 동아화성, 유니크, 디와이, 범한퓨얼셀, SNT모티브, 에스코넥, 인지컨트롤스, 디케이락, <b>한온시스템</b>, 효성중공업, 티에이치엔... ",한온시스템
1265,한온시스템_6,"현대위아, '공작기계' 빈자리 '공조'로 채운다…미래차 전략 본궤도",https://n.news.naver.com/mnews/article/293/0000070272?sid=101,대략적인 매출은 경쟁사인 <b>한온시스템</b> 가격으로 유추해 볼 수 있다. 올 1분기 <b>한온시스템</b>이 판매한 주요 제품 가격은 △열관리시스템(HVAC) 23만6278원 △압축기(COMP) 12만631원이다. 현대위아가 비슷한 가격에 납품할... ,한온시스템
1266,한온시스템_7,시동 꺼진 자동차株,https://n.news.naver.com/mnews/article/016/0002505031?sid=101,"한국앤컴퍼니(-0.98%), <b>한온시스템</b>(-1.64%) 등이 하락했다. 한미 통상회담이 베센트 미국 재무장관의 긴급 일정으로 연기된 가운데 후속 협상 일정조차 정해지지 않으면서 증시 전반의 변동성도 커졌다. 시장에서는 향후... ",한온시스템
1267,한온시스템_8,현대차그룹 '열 관리 시장' 직접 등판…<b>한온시스템</b> 더 식을까,https://news.mtn.co.kr/news-detail/2025072510262980588,현대자동차그룹 비중이 48%에 달하는 <b>한온시스템</b> 입장에서는 계열사의 직접 등판이 부담스러울 수밖에 없다. 25일 자동차업계에 따르면 현대위아가 양산한 공조시스템이 기아의 목적기반차량인 PV5에 탑재된다. 이번... ,한온시스템
1268,한온시스템_9,“옆나라 보고 기대 부풀었는데”…한미 회담 연기에 시동 끈 자동차株...,https://n.news.naver.com/mnews/article/016/0002504912?sid=101,"한국앤컴퍼니(-0.98%), <b>한온시스템</b>(-1.64%) 등이 하락했다. 한미 통상회담이 베센트 미국 재무장관의 긴급 일정으로 연기된 가운데 후속 협상 일정조차 정해지지 않으면서 증시 전반의 변동성도 커졌다. 시장에서는 향후... ",한온시스템
1269,한온시스템_10,"전기차 관련주, '함박웃음' 이닉스·엘앤에프·로스·모티브링크·폴라...",http://www.finomy.com/news/articleView.html?idxno=234780,"반면 세아메카닉스, 기아, <b>한온시스템</b>, 현대차, 에코플라스틱은 하락했다. 세아메카닉스와 기아는 전 거래일 대비 각각 10원, 1100원 내린 3750원과 10만5000원에 장을 마감했다. 세아메카닉스와 기아의 주가 하락률은... ",한온시스템
1270,팬오션_1,"[북극항로 잭팟②] 조선·철강·해운, 북극항로에서 새로운 기회 찾는다",https://www.seoulfn.com/news/articleView.html?idxno=601972,"이에 따라 HMM, <b>팬오션</b> 등 국내 해운사들이 북극항로 운항권 확보 및 시범운항을 타진 중인 것으로 전해졌다. 다만 북극항로 상용화에는 여전히 해결해야 할 과제가 많다. 항로 안전성 확보, 국제협약 및 러시아의 항로 통제... ",팬오션
1271,팬오션_2,′북극항로 개척 방안과 과제′ 토론회 개최,https://busanmbc.co.kr/01_new/new01_view.asp?idx=276896,"오늘 토론회에선 북극물류연구소와 <b>팬오션</b>, HMM 등 주요 해운사가 발제자로 나서 북극항로 운송 현황과 금융권 지원 수요 등에 대해 발표하고, 북극항로 상업 운항에 대비한 쇄빙선 확보 등 정책 방향을 논의했습니다.",팬오션
1272,팬오션_3,해운업계 &quot;북극항로 경제성 취약…정부지원 필요&quot;,http://www.shinailbo.co.kr/news/articleView.html?idxno=2089749,"HMM, <b>팬오션</b>, 폴라리스쉬핑 등 해운사들은 25일 서울 여의도 국회에서 열린 ‘북극항로 개척방안 및 선결과제... <b>팬오션</b>, 폴라리스쉬핑 등 토론회에 참석한 다른 해운사 관계자들 또한 “쇄빙선·내빙선 투자와 승조원... ",팬오션
1273,팬오션_4,"&quot;북극항로, 컨테이너선보다 벌크선이 적합&quot;",https://news.einfomax.co.kr/news/articleView.html?idxno=4366610,벌크선의 북극항로 운항 사례는 <b>팬오션</b>의 경우가 제시됐다. 이명욱 <b>팬오션</b>[028670] 프로젝트영업팀 팀장은 <b>팬오션</b>이 보유한 선라이즈호의 2016년 당시 실제 북극항로 운항 결과 수에즈운하 통과 노선에 비해 총 비용을... ,팬오션
1274,팬오션_5,SCFI 6주 연속 내림세…해운업계 하반기 실적 불투명,http://www.newstomato.com/ReadNews.aspx?no=1269677&inflow=N,국내 벌크선사 <b>팬오션</b> 역시 지난해 SK해운으로부터 4척의 중고 벌크선을 매입해 이달 말 선박을 인수받을 예정입니다. 다른 해운업계 관계자는 “벌크선은 장기 운송 계약 비중이 대부분이라 컨테이너선보다는... ,팬오션
1275,팬오션_6,"해운 상장기업 2025년 7월 브랜드평판...HMM, 대한해운, 흥아해운 順",https://www.energy-news.co.kr/news/articleView.html?idxno=216128,"2025년 7월 해운 상장기업 브랜드평판 순위는 HMM, 대한해운, 흥아해운, <b>팬오션</b>, KSS해운, 태웅로직스... 4위, <b>팬오션</b> 브랜드는 참여지수 225,621 미디어지수 384,563 소통지수 306,233 커뮤니티지수 483,722... ",팬오션
1276,팬오션_7,"해운 상장기업 2025년 7월 브랜드평판...1위 HMM, 2위 대한해운, 3위 흥아...",https://www.thefairnews.co.kr/news/articleView.html?idxno=52495,"2025년 7월 해운 상장기업 브랜드평판 순위는 HMM, 대한해운, 흥아해운, <b>팬오션</b>, KSS해운, 태웅로직스... 4위, <b>팬오션</b> 브랜드는 참여지수 225,621 미디어지수 384,563 소통지수 306,233 커뮤니티지수 483,722... ",팬오션
1277,팬오션_8,"[브랜드평판] 해운 상장기업 2025년 7월 빅데이터 1위 HMM, 2위 대한해운...",https://www.cbci.co.kr/news/articleView.html?idxno=509668,"2025년 7월 해운 상장기업 브랜드평판 순위는 HMM, 대한해운, 흥아해운, <b>팬오션</b>, KSS해운, 태웅로직스... 4위, <b>팬오션</b> 브랜드는 참여지수 225,621 미디어지수 384,563 소통지수 306,233 커뮤니티지수 483,722 시장지수... ",팬오션
1278,팬오션_9,"HMM, 해운 상장기업 브랜드평판 7월 빅데이터 분석 1위…&quot;평판지수 15.28...",http://www.thebigdata.co.kr/view.php?ud=20250725053100185807d270612f_23,"연구소에 따르면 2025년 7월 해운 상장기업 브랜드평판 순위는 HMM, 대한해운, 흥아해운, <b>팬오션</b>, KSS해운, 태웅로직스, 와이엔텍 순이었다. 해운 상장기업 브랜드평판 1위를 기록한 HMM 브랜드는 참여지수 179만6... ",팬오션
1279,팬오션_10,"해운 상장기업 브랜드평판 7월 1위 HMM, 2위 대한해운, 3위 흥아해운",https://www.pinpointnews.co.kr/news/articleView.html?idxno=362845,"7월 해운 상장기업 브랜드평판 순위는 HMM, 대한해운, 흥아해운, <b>팬오션</b>, KSS해운, 태웅로직스... 4위, <b>팬오션</b> 브랜드는 참여지수 225,621 미디어지수 384,563 소통지수 306,233 커뮤니티지수 483,722 시장지수 221,016... ",팬오션
1280,한국콜마_1,'이사선임 요구' 1승 윤상현… <b>콜마</b>그룹 주도권 확보 청신호,https://www.asiatoday.co.kr/view.php?key=20250728010015604,"법원, 콜마BNH 임시주총 소집 승인 윤 부회장 등 선임안 통과가능성 높아 기업가치 제고 발표…표심공략 행보 증여주식 반환 소송은 여전히 변수 '콜마그룹 남매의 난'에서 윤상현 <b>한국콜마</b> 부회장이 승기를 잡았다. 윤... ",한국콜마
1281,한국콜마_2,"<b>콜마</b>비앤에이치, 9월 임시주총 법원서 허가...&quot;경영권·사업구도 기로에...",http://www.metroseoul.co.kr/article/20250727500316,"윤 부회장은 그룹 지주회사 콜마홀딩스를 비롯해 화장품 제조개발생산(ODM) 기업인 <b>한국콜마</b>를 운영하고, 윤 대표는 건강기능식품 ODM 기업 콜마비앤에이치를 맡는다. 이러한 상황에서 윤 부회장은 지주회사 주요... ",한국콜마
1282,한국콜마_3,"<b>콜마</b>홀딩스, <b>콜마</b>비앤에이치 임시주총 연다...&quot;윤상현 판정승&quot;",https://www.seoultimes.news/news/article.html?no=2000076826,"<b>한국콜마</b>그룹의 자회사인 콜마비앤에이치의 지분 구조는 콜마홀딩스 44.63%, 윤여원 사장 7.78%, 윤동한 회장 1.11%로 콜마홀딩스가 최대주주다. 윤상현 부회장은 콜마홀딩스 지분도 31.75% 보유하고 있다. 이번 법원의... ",한국콜마
1283,한국콜마_4,"토니모리, '다이소·해외·ODM' 삼각편대로 7년 만에 최대 매출 찍었다",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363203,"(화장품 관련주) 클리오 한성크린텍, 넥스트아이, 스킨앤스킨, 바이온, 컬러레이, 강스템바이오텍, 애경산업, 라파스, 프롬바이오, 엔에프씨, 씨티케이, 코스나인, 휴엠앤씨, 프롬바이오, 클리오, 동성제약, <b>한국콜마</b>... ",한국콜마
1284,한국콜마_5,"클리오, 기초·색조 '전면 리뉴얼' 승부수… 하반기 실적 반등 노린다",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363202,"아모레퍼시픽, LG생활건강, <b>한국콜마</b>, 코스맥스, 토니모리, 애경산업, 브이티, 현대바이오, 클리오, 에이블씨엔씨, 아모레퍼시픽홀딩스, 원익, 코리아나, 바른손, 제닉, 한국화장품, 내츄럴엔도텍, 라파스, 코스메카코리아... ",한국콜마
1285,한국콜마_6,"'남매의 난' <b>콜마</b>홀딩스, <b>콜마</b>비앤에이치 임시 주총 연다",https://n.news.naver.com/mnews/article/586/0000108187?sid=101,"경영합의에는 윤상현 부회장이 콜마홀딩스와 <b>한국콜마</b>를 통한 그룹 운영을 맡으며, 콜마홀딩스의 주주이자 경영자로서 윤여원 사장이 건강·기능식 사업 부문인 콜마비앤에이치의 독립적이고 자율적인 사업경영권을... ",한국콜마
1286,한국콜마_7,"&quot;오빠가 옳았다&quot;…법원, <b>콜마</b>비앤에이치 주총 소집 허가",https://n.news.naver.com/mnews/article/050/0000094141?sid=101,<b>한국콜마</b> 건강기능식품 계열사인 콜마비앤에이치가 이사회 개편을 앞두고 있다. 콜마비앤에이치의 체질 개선에도 속도가 붙을 전망이다. 25일 대전지방법원은 콜마홀딩스가 제기한 콜마비앤에이치의 임시주총 소집... ,한국콜마
1287,한국콜마_8,<b>콜마</b>그룹 '남매의 난'서 오빠 윤상현 승기…부자 갈등이 관건,https://n.news.naver.com/mnews/article/421/0008393514?sid=101,"윤 부회장이 콜마홀딩스와 <b>한국콜마</b>를 통해 화장품, 제약 및 그룹 운영을 담당하고 윤 대표는 콜마비앤에이치(건기식)를 경영하는 내용이다. 콜마비앤에이치의 독립적이고 자율적인 사업 경영을 골자로 한다. 윤... ",한국콜마
1288,한국콜마_9,"<b>콜마</b>홀딩스, <b>콜마</b>비앤에이치 임시주총 연다…법원 소집허가",https://n.news.naver.com/mnews/article/016/0002505301?sid=101,<b>한국콜마</b>종합기술원 전경 [<b>한국콜마</b> 제공] 콜마홀딩스가 건강기능식품 자회사인 콜마비앤에이치의 임시주주총회를 열 수 있게 됐다. 25일 금융감독원 전자공시시스템(DART)에 따르면 대전지방법원은 콜마홀딩스가... ,한국콜마
1289,한국콜마_10,"'<b>콜마</b> 골육상쟁' 윤상현 승기..법원, <b>콜마</b>비앤에이치 임시주총 허가",http://www.4th.kr/news/articleView.html?idxno=2091496,"포쓰저널 신은주 기자 <b>한국콜마</b> 창업주인 윤동한 회장(위쪽 사진)과 장남인 윤상현 콜마홀딩스 대표이서 부회장(아래 사진 왼쪽), 차녀  윤여원 콜마이앤에이치 대표이사 사장./사진=연합·각사  '콜마 남매 골육상쟁'의... ",한국콜마
1290,한전KPS_1,"<b>한전KPS</b> 여수사업처, '아동·청소년 시력 관리' 후원",http://www.namdonews.com/news/articleView.html?idxno=827825,<b>한전KPS</b> 여수사업처가 지난 24일 전남 여수시 저소득 아동·청소년의 시력 관리를 위한 안경 지원사업에 1천만 원을 후원했다. /여수시 제공 <b>한전KPS</b> 여수사업처가 지난 24일 전남 여수시 저소득 아동·청소년의 시력... ,한전KPS
1291,한전KPS_2,"<b>한전KPS</b> 여수사업처, 아동·청소년 안경 지원",http://www.jndn.com/article.php?aid=1753604062414330107,"<b>한전KPS</b> 여수사업처가 저소득 아동·청소년의 시력 관리를 위한 안경 지원사업에 1,000만원을 후원했다. 후원금은 쌍봉종합사회복지관과 협력해 진행하는 시력 교정 지원사업 ‘동그라미 속 Eye행복’에 사용된다.... ",한전KPS
1292,한전KPS_3,"<b>한전KPS</b> 여수사업처, 저소득 아동 시력 개선에 1천만 원 후원",https://www.jeonmae.co.kr/news/articleView.html?idxno=1170059,<b>한전KPS</b> 여수사업처가 지난 24일 여수시 저소득 아동·청소년의 시력 관리를 위한 안경 지원사업에 1천만 원을 후원했다. <b>한전KPS</b> 전남 여수사업처는 지난 24일 여수 지역 저소득층 아동과 청소년의 시력 보호를 위한 안경... ,한전KPS
1293,한전KPS_4,<b>한전KPS</b> '국민 눈높이' 혁신 아이디어 공모전,http://www.jndn.com/article.php?aid=1753593575414293099,<b>한전KPS</b>는 오는 8월 8일까지 ‘2025 대국민 혁신 아이디어’ 공모전을 개최한다고 27일 밝혔다. 이번 공모전은 국민 눈높이에 부합하는 참신한 아이디어를 회사 경영에 적극 반영해 국민이 체감할 수 있는 경영 혁신... ,한전KPS
1294,한전KPS_5,"HD현대일렉트릭, 잠깐 조정은 오히려 저가 매수 기회",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363276,서남 <b>한전KPS</b> 지투파워 금화피에시스 대원전선 산일전기 지투파워 한국전력 세명전기 피앤씨테크 비츠로시스 에이루트 서남 한전산업 세명전기도 시장의 주목을 받고 있다. HD현대일렉트릭은 지난해에 이어... ,한전KPS
1295,한전KPS_6,【ESG 신간】 ESG 경영 리더십/ ESG 경영과 진짜 실무/ 손에 잡히는 중소...,http://www.impacton.net/news/articleView.html?idxno=15958,"<b>한전KPS</b> 예방정비 담당(수질, 대기, 소음진동), 경동나비엔 안전 및 환경 담당을 역임했다. 손에 잡히는 중소기업 ESG 전략 이 책은 중소기업의 자원 제약과 현장 환경을 고려한 실질적 ESG 해법을 제시한다. ESG의... ",한전KPS
1296,한전KPS_7,"한국수력원자력, 팀코리아와 체코 원전사업 추진 전략·실행 방안 논의",http://www.econonews.co.kr/news/articleView.html?idxno=397898,회의에는 한수원을 비롯해 한국전력기술·두산에너빌리티·한전원자력연료·대우건설·<b>한전KPS</b> 등 주요 참여기관의 사업 책임자와 실무진들이 참석했다. 참석자들은 초기 단계부터 실행 중심의 협력체계를 공고히 하고... ,한전KPS
1297,한전KPS_8,"[사설] 발전산업 협의체, 한노총 참여해야",https://www.energy-news.co.kr/news/articleView.html?idxno=216163,한노총 소속 전국전력산업노동조합연맹(전력연맹)에 따르면 협의체 구성에 거론되는 안건은 △<b>한전KPS</b> 하청노동자를 포함한 발전소 비정규직 노동자의 정규직화 △발전현장의 안전대책 △석탄발전소 폐지에 따른... ,한전KPS
1298,한전KPS_9,"경북장애인자립생활센터, 여름캠프 '우리들의 열여섯번째 썸머스토리' ...",https://www.dkilbo.com/news/articleView.html?idxno=506952,"이번 캠프는 중증장애인의 야외활동을 지원하고, 다양한 체험 프로그램을 통해 성취감을 높이며 대인관계 능력을 향상시키기 위해 마련됐으며, <b>한전KPS</b>(주)월성제2사업처의 후원으로 지역 장애인과 자원봉사자 등 100여... ",한전KPS
1299,한전KPS_10,"<b>한전KPS</b>, 노-사-감 공동 '4대 부패 클린업' 선포",http://www.hansbiz.co.kr/news/articleView.html?idxno=764369,"<b>한전KPS</b> 김홍연 사장(앞줄 가운데), 김종일 노조위원장(가운데 오른쪽), 이성규 상임감사(가운데 왼쪽)가 참석한 가운데 노-사-감 공동 4대 부패 클린업 선포식을 개최했다. /사진=KPS | 한스경제=신홍관 기자... ",한전KPS
1300,엘앤에프_1,7월 들어 최고 수익률 기록한 이차전지株…향후 리스크와 호재는? [투자...,https://n.news.naver.com/mnews/article/016/0002505592?sid=101,"이달 들어 외국인은 LG에너지솔루션을 640억원 순매수했으며, POSCO홀딩스와 <b>엘앤에프</b>도 각각 1300억원, 70억원어치 사들였다. 반면 개인 투자자는 이차전지 하락 가능성에 무게를 두는 모습을 보였다. 이달 들어 개인은... ",엘앤에프
1301,엘앤에프_2,"SK증권 &quot;코스모신소재, 실적 부진에도 저점 매수 기회&quot;",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363316,(전기차 관련주) 코스텍시스 네오오토 폴라리스에스원 포스코DX 우신시스템 알멕 아진산업 코스모신소재 <b>엘앤에프</b> 삼성SDI 삼화전자 덕양산업 SKC 아모그린텍 현대공업 코스텍시스 나노팀 엠플러스 유일에너테크... ,엘앤에프
1302,엘앤에프_3,[ZD브리핑]美 관세협상 막판 총력...최휘영 문체부 장관 후보자 청문회,https://n.news.naver.com/mnews/article/092/0002383683?sid=105,"▲29일 한화오션 ▲30일 한화솔루션, SKC, <b>엘앤에프</b> ▲31일 SK이노베이션, 한화에어로스페이스, HD한국조선해양, HD현대, 포스코홀딩스, 삼성SDI 등이 실적 컨퍼런스콜을 통해 사업 현황 및 전망을 공유할 예정입니다. 건설... ",엘앤에프
1303,엘앤에프_4,동박 매각·OLED 잠재력… 솔루스첨단소재 저평가 매력 부각,https://www.pinpointnews.co.kr/news/articleView.html?idxno=363306,"코스모신소재, <b>엘앤에프</b>, 에이치와이티씨, 광무, SK아이이테크놀로지, 코스모화학, 에코프로, 이녹스, 엔켐, 아바코, 미코, 이엔플러스, 동화기업, TCC스틸, 파워로직스, 케이엔솔, 더블유씨피, 삼기이브이... ",엘앤에프
1304,엘앤에프_5,이차전지 수익률 1위에도 개미는 하락 '베팅',http://www.shinailbo.co.kr/news/articleView.html?idxno=2090054,"이달 들어 외국인은 LG에너지솔루션을 640억원 순매수했으며 POSCO홀딩스와 <b>엘앤에프</b>도 각각 1300억원, 70억원어치 사들였다. 반면 개인 투자자는 이차전지 하락 가능성에 무게를 두는 모습을 보였다. 이달 들어... ",엘앤에프
1305,엘앤에프_6,7월 수익률 1위는 이차전지株 외국인은 순매수·개미는 인버스,http://www.smedaily.co.kr/news/articleView.html?idxno=333139,"이에 외국인들이 LG에너지솔루션 640억원, 포스코홀딩스와 <b>엘앤에프</b>를 각각 1300억원, 70억원 순매수하며 지수 상승을 견인했다. 반면 개인 투자자들은 수익률을 역방향 추종하는 RISE 2차전지 TOP10 인버스 ETF를 215억원... ",엘앤에프
1306,엘앤에프_7,"양극재부터 특수가스까지…에코프로, 미래 먹거리 '풀세트' 갖췄다",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363268,코스모화학 <b>엘앤에프</b> 나라엠엔디 대주전자재료 덕산테코피아 포스코홀딩스 상신이디디 삼아알미늄... 고려아연 <b>엘앤에프</b> 알루코 쎄노텍 대한유화 알엔투테크놀로지 유진테크놀로지도 투자자들의 주목을 받고 있다.... ,엘앤에프
1307,엘앤에프_8,이차전지株 이달 들어 수익률 1위인데…개인은 ‘하락’ 베팅,https://www.etoday.co.kr/news/view/2491520,"이달 들어 외국인은 LG에너지솔루션, POSCO홀딩스, <b>엘앤에프</b> 등 주요 종목을 중심으로 매수세를 확대했다. 반면 개인 투자자들은 반대로, 이차전지주의 하락 가능성에 주목하고 있다. 실제로 이달 개인은 ‘RISE... ",엘앤에프
1308,엘앤에프_9,"이차전지株, 드디어 빛 보나…외인들 이달 저가 매수 '줍줍'",https://n.news.naver.com/mnews/article/011/0004513885?sid=101,"이달 들어 외국인은 LG에너지솔루션을 640억 원 순매수했고 POSCO홀딩스와 <b>엘앤에프</b>(066970)를 각각 1300억 원, 70억 원어치 사들였다. 반면 개인 투자자는 이차전지 하락 가능성에 베팅하는 양상이다. 이달 들어 개인은... ",엘앤에프
1309,엘앤에프_10,이차전지株 급등 속 개인은 ‘하락’ 베팅… 엇갈린 투자심리,https://n.news.naver.com/mnews/article/366/0001095894?sid=101,"외국인 투자자들은 이 흐름에 따라 LG에너지솔루션, POSCO홀딩스, <b>엘앤에프</b> 등 주요 종목을 중심으로 매수세를 확대했다. 그러나 개인 투자자들은 반대로, 이차전지주의 하락 가능성에 주목하고 있다. 실제로 이달... ",엘앤에프
1310,미스토홀딩스_1,"'휠라' 지우기 100일…<b>미스토홀딩스</b>, 해외확장엔 '단비' 주가는 '글쎄'",https://www.theguru.co.kr/news/article.html?no=89761,사명 변경 후 멀티 브랜드 전략 가속 골프 중심 재편 가시화…휠라 부진은 여전 자사주 매입 지속에도 주가는 여전히 박스권 [더구루=진유진 기자] <b>미스토홀딩스</b>(구 휠라홀딩스)가 사명 변경 100일을 맞았다. 브랜드... ,미스토홀딩스
1311,미스토홀딩스_2,“안 나가면 죽는다” 글로벌 진출이 살길…유통업계 생존 전쟁 시작됐...,https://n.news.naver.com/mnews/article/022/0004054866?sid=101,"<b>미스토홀딩스</b>는 최근 중국 상하이에 ‘마리떼 프랑소와 저버’ 중화권 1호점을 개점했다. 이 회사는 국내 디자이너 브랜드들의 중국 유통권을 다수 확보하고 있으며, 현지 네트워크를 기반으로 꾸준히 접점을 넓히고... ",미스토홀딩스
1312,미스토홀딩스_3,7월 24일 주식시장 주요공시,https://www.nbnews.kr/news/articleView.html?idxno=112399,"13%) ▶<b>미스토홀딩스</b>, 자회사 매그너스홀딩스 주식회사, 보통주 1주당 158,953원 현금배당(중간배당) 결정(배당기준일:2025-08-08) ▶LX하우시스, 2025년2분기 연결기준 매출액 8,194.79억원(전년동기대비... ",미스토홀딩스
1313,미스토홀딩스_4,"[더벨][F&amp;F, 테일러메이드 인수 플랜 점검]'1조 이익' 대신 선택한 인수...",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202507171456224680109433,<b>미스토홀딩스</b>(옛 휠라홀딩스)의 아쿠쉬네트 인수 사례가 재연될 가능성도 제기된다. 이에 F&amp;F의 소액주주들이 테일러메이드 직접 인수 대신 재무적 이익을 활용한 배당을 선호할 수 있다는 예상도 나온다. 소액주주... ,미스토홀딩스
1314,미스토홀딩스_5,'패션리더' LF·신성통상·영원무역·F&amp;F 공통점은?… 비상장사 통한 '꼼...,http://www.industrynews.co.kr/news/articleView.html?idxno=67620,"◆ 소액주주들쯤이야… '자진 상폐'도 불사하며 자녀 승계에 성큼 우회 '꼼수 승계'를 이용하는 대표 패션 기업으로 신성통상, 영원무역, <b>미스토홀딩스</b>(옛 휠라홀딩스), LF, F&amp;F 등이 꼽힌다. 먼저 신성통상은 최근 자진... ",미스토홀딩스
1315,미스토홀딩스_6,"韓은 C-패션에 밀리고, 中은 K-패션에 빠졌다",https://n.news.naver.com/mnews/article/092/0002383221?sid=105,<b>미스토홀딩스</b>(옛 휠라홀딩스)가 중국 유통을 맡고 있는 마리떼 프랑소와 저버는 이달 초 중국 상하이의 백화점인 신천지에 1호 매장을 열었다. <b>미스토홀딩스</b>는 이번 1호점 개점을 시작으로 중국 진출을 본격화할... ,미스토홀딩스
1316,미스토홀딩스_7,"[더벨][영상]F&amp;F, 테일러메이드 매각 추진에 제동…엇갈린 LP·GP 셈법",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202507230910516180108928,아쿠쉬네트를 인수한 <b>미스토홀딩스</b> 주가가 오르지 않았다는 점을 참고해야 한다는 의견도 있습니다. 오히려 주가 상승을 고려한다면 배당이 효율적일 수 있다는 분석도 제기됩니다. 1조원의 재무적 이익을 배당한다고... ,미스토홀딩스
1317,미스토홀딩스_8,"K-뷰티 이어 K-패션, 중국 1020 韓 신진 디자이너 패션에 홀렸다",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202507221211107890589,이른바 ‘3마’(마리떼 프랑소와 저버·마르디 메크르디·마뗑킴)로 불리며 국내외에서 인기인 해당 브랜드들은 총판 사업자 <b>미스토홀딩스</b>를 통해 중국을 공략한다. 마리떼 프랑소와 저버는 이달 초 중국 1호점을... ,미스토홀딩스
1318,미스토홀딩스_9,[다시 차이나㊦] [르포] 세계 2위 패션 소비국 '中' 상하이 신천지에 깃...,https://biz.newdaily.co.kr/site/data/html/2025/07/22/2025072200146.html,<b>미스토홀딩스</b>(옛 휠라코리아)는 이달 초 이곳에 브랜드 1호점을 열었고 개장 첫날부터 긴 대기 줄이 이어졌다. 현지에서 가장 잘 팔리는 품목은 시그니처 로고가 박힌 반팔 티셔츠와 모자류다. 가격은 한국보다 다소... ,미스토홀딩스
1319,미스토홀딩스_10,"신성통상, 자진 상장폐지 추진... 비상장사 '가나안' 앞세워 오너 2세 승...",https://www.newspim.com/news/view/20250721000945,[사진=전자공시시스템 캡처] ◆ <b>미스토홀딩스</b>·영원무역 등…유사 구조 유통가 전반 만연 비상장사가 실질적으로 상장사나 지주사의 경영권을 갖고 있는 '옥상옥' 구조는 국내 기업들이 우회 승계를 위해 자주 이용하는... ,미스토홀딩스
